node,in_degree,out_degree,total_degree,in_degree_centrality,out_degree_centrality,betweenness,closeness,eigenvector,pagerank,total_degree_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,bridge_without_hub
SUP-00005,1,8,9,0.001001001001001001,0.008008008008008008,0.0001141984466476588,0.001001001001001001,7.532027860034374e-51,0.000399793254552437,696,518,626,696,680,178
LOG-00099,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
DST-00163,4,5,9,0.004004004004004004,0.005005005005005005,0.0007793997440045602,0.22025874415694402,0.004785577152392526,0.0005646901643325973,696,373,420,492,566,323
DST-00104,5,4,9,0.005005005005005005,0.004004004004004004,0.00020061504490631057,0.22807321588982377,0.0027205833900867515,0.00044117150603006623,696,480,370,523,627,216
SUP-00239,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00271,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
RET-00073,9,0,9,0.009009009009009009,0.0,0.0,0.23531603055255057,0.027007144050684422,0.0010050299143840884,696,553,319,284,407,143
RET-00110,9,0,9,0.009009009009009009,0.0,0.0,0.25092076203187313,0.05001517058503928,0.001388338168465545,696,553,192,142,278,143
SUP-00266,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
LOG-00058,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00252,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00254,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00143,2,7,9,0.002002002002002002,0.007007007007007007,0.0004196237394804004,0.002002002002002002,8.796454256447386e-50,0.0004974828608939559,696,424,602,611,595,272
SUP-00238,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00148,1,8,9,0.001001001001001001,0.008008008008008008,8.087280688037757e-05,0.001001001001001001,1.5029974146041446e-50,0.00037791485122434267,696,537,626,688,697,159
SUP-00053,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00045,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00296,2,7,9,0.002002002002002002,0.007007007007007007,0.00022654821187214494,0.002002002002002002,8.319312220065115e-50,0.00046866699664889554,696,473,602,612,608,223
SUP-00087,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00276,1,8,9,0.001001001001001001,0.008008008008008008,0.00013378802754940652,0.001001001001001001,7.092375555082142e-50,0.00042559687059883807,696,505,626,618,644,191
RET-00028,9,0,9,0.009009009009009009,0.0,0.0,0.2507438704125345,0.06550491891258338,0.0017471975617300017,696,553,193,69,171,143
RET-00060,9,0,9,0.009009009009009009,0.0,0.0,0.24428583803583806,0.008375160762623355,0.0006444636014656094,696,553,247,453,546,143
SUP-00246,1,8,9,0.001001001001001001,0.008008008008008008,0.0003718466546901194,0.001001001001001001,1.4348342665495347e-50,0.0004148344434176505,696,436,626,690,655,260
LOG-00059,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
LOG-00041,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
LOG-00001,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00227,1,8,9,0.001001001001001001,0.008008008008008008,9.629578871799708e-05,0.001001001001001001,5.9336020381537765e-50,0.0004147830976093578,696,523,626,639,656,173
SUP-00112,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00219,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00166,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
RET-00061,9,0,9,0.009009009009009009,0.0,0.0,0.2411393469898712,0.04253282468182358,0.0011412025206202611,696,553,271,182,360,143
SUP-00182,1,8,9,0.001001001001001001,0.008008008008008008,0.00016979310940270454,0.001001001001001001,5.9336020381537765e-50,0.0004115850401299611,696,491,626,639,660,205
SUP-00129,1,8,9,0.001001001001001001,0.008008008008008008,0.00012108481224177808,0.001001001001001001,5.456460001771508e-50,0.00044896497792018124,696,516,626,645,620,180
RET-00070,9,0,9,0.009009009009009009,0.0,0.0,0.24138458105203947,0.047318870467504305,0.0013553642622155377,696,553,269,159,287,143
DST-00143,4,5,9,0.004004004004004004,0.005005005005005005,0.0003855344550459519,0.21695923988800783,0.00850829552324745,0.0006555179702795856,696,433,440,452,543,263
SUP-00012,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
RET-00132,9,0,9,0.009009009009009009,0.0,0.0,0.23895208611365817,0.029810710483832995,0.0010118516408927768,696,553,286,269,405,143
SUP-00085,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
RET-00021,9,0,9,0.009009009009009009,0.0,0.0,0.2507438704125345,0.016058195826831045,0.0008292360016612119,696,553,193,379,477,143
DST-00096,2,7,9,0.002002002002002002,0.007007007007007007,0.000815574856355765,0.21203276775430943,0.019744467023248863,0.0008816519234342841,696,368,456,346,455,328
SUP-00110,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00224,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00015,1,8,9,0.001001001001001001,0.008008008008008008,8.235520626813584e-05,0.001001001001001001,3.820544448460875e-50,0.0003922827790605177,696,531,626,665,686,165
DST-00188,3,6,9,0.003003003003003003,0.006006006006006006,0.0004149713463399839,0.20064282546612203,0.007485036914803753,0.0009055439654568045,696,425,496,466,444,271
SUP-00178,1,8,9,0.001001001001001001,0.008008008008008008,0.00023845573277771006,0.001001001001001001,6.9560492589729225e-50,0.000515887733750934,696,470,626,620,582,226
SUP-00124,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00298,3,6,9,0.003003003003003003,0.006006006006006006,0.00020077961711985058,0.003003003003003003,1.7453174059382822e-49,0.0005121371861832593,696,479,600,600,585,217
SUP-00168,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00144,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
DST-00144,3,6,9,0.003003003003003003,0.006006006006006006,0.00051328040498377,0.1765357397198193,0.0017904917484372453,0.0005690164400121182,696,412,556,528,565,284
SUP-00204,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00190,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00111,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00159,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00270,1,7,8,0.001001001001001001,0.007007007007007007,0.00013500920314547568,0.001001001001001001,8.213659340580472e-51,0.00038951318026138207,767,504,626,695,688,263
SUP-00058,2,6,8,0.002002002002002002,0.006006006006006006,0.0003066371460840137,0.002002002002002002,4.365849632897752e-50,0.0005732887430746863,767,452,602,652,564,315
SUP-00026,1,7,8,0.001001001001001001,0.007007007007007007,0.00016785229498237215,0.001001001001001001,2.1164657470956314e-50,0.000397180601004321,767,492,626,684,683,275
SUP-00216,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
RET-00147,8,0,8,0.008008008008008008,0.0,0.0,0.24717177218914535,0.012107300605202913,0.0007760183076487607,767,553,226,416,497,214
SUP-00150,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00014,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00288,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00172,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00046,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
RET-00120,8,0,8,0.008008008008008008,0.0,0.0,0.251987375260489,0.047703743680465364,0.001032990501543893,767,553,180,157,393,214
LOG-00010,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00256,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
LOG-00038,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00049,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00038,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00157,1,7,8,0.001001001001001001,0.007007007007007007,5.265732864721692e-05,0.001001001001001001,6.751559814809091e-50,0.0004300753715871839,767,544,626,625,641,223
LOG-00002,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00263,1,7,8,0.001001001001001001,0.007007007007007007,0.0001248060227129477,0.001001001001001001,4.025033892624705e-50,0.00042108279457569585,767,511,626,660,648,256
RET-00040,8,0,8,0.008008008008008008,0.0,0.0,0.24353316000012334,0.0446686821019413,0.0014946491683273642,767,553,256,166,238,214
RET-00037,8,0,8,0.008008008008008008,0.0,0.0,0.24056826525544822,0.037730975774286156,0.001279117900035246,767,553,277,212,309,214
LOG-00076,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
RET-00126,8,0,8,0.008008008008008008,0.0,0.0,0.2404869372415011,0.03311767641789086,0.0013501568336015738,767,553,278,248,288,214
SUP-00043,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
LOG-00042,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00217,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
DST-00123,4,4,8,0.004004004004004004,0.004004004004004004,0.0001765277573602169,0.20500298569462833,0.007336633980794655,0.000706479620796418,767,488,482,468,521,279
SUP-00138,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00115,1,7,8,0.001001001001001001,0.007007007007007007,9.224139456399942e-05,0.001001001001001001,3.207076115969388e-50,0.0004045447907591011,767,526,626,674,673,241
SUP-00114,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00057,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00233,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00287,1,7,8,0.001001001001001001,0.007007007007007007,4.849297866278118e-05,0.001001001001001001,1.5029974146041446e-50,0.0003790029078954316,767,548,626,688,695,219
LOG-00040,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00006,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00050,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00003,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00062,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
LOG-00049,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
DST-00182,1,7,8,0.001001001001001001,0.007007007007007007,0.0005317622384335246,0.2057025141083112,0.005405261274540941,0.00043935688762398317,767,409,480,487,628,358
SUP-00119,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00183,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00019,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
RET-00080,8,0,8,0.008008008008008008,0.0,0.0,0.23855142869227378,0.003956474790854766,0.0004523019643940124,767,553,289,506,617,214
LOG-00017,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00207,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00132,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
DST-00170,3,5,8,0.003003003003003003,0.005005005005005005,0.00042966263904863284,0.20138299479956687,0.003026229316511645,0.000511082554830442,767,423,492,516,586,344
LOG-00043,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00212,2,6,8,0.002002002002002002,0.006006006006006006,0.00029474718863386123,0.002002002002002002,3.3434024120786076e-50,0.0004041588798633473,767,456,602,673,674,311
SUP-00283,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00240,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
DST-00114,3,5,8,0.003003003003003003,0.005005005005005005,0.0003174977925485611,0.17544466592674254,0.004242440954673469,0.0004999599981045632,767,451,557,502,592,316
RET-00041,8,0,8,0.008008008008008008,0.0,0.0,0.23791316400012053,0.03367723014853501,0.000989603721458237,767,553,297,240,410,214
SUP-00149,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00213,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00211,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00102,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
RET-00034,8,0,8,0.008008008008008008,0.0,0.0,0.24846676924916536,0.05222670141340837,0.0013681964698312086,767,553,214,125,283,214
LOG-00012,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00100,2,6,8,0.002002002002002002,0.006006006006006006,0.0001599959849792849,0.002002002002002002,3.4115655601332178e-50,0.0004052093433811461,767,495,602,672,672,272
LOG-00062,0,8,8,0.0,0.008008008008008008,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,767,553,703,703,703,214
SUP-00161,1,6,7,0.001001001001001001,0.006006006006006006,5.1270793053923586e-05,0.001001001001001001,2.5936077834778993e-50,0.0003833728884182436,832,545,626,677,692,287
SUP-00146,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00235,1,6,7,0.001001001001001001,0.006006006006006006,4.2636962555230464e-05,0.001001001001001001,3.820544448460875e-50,0.00039198864700824913,832,551,626,665,687,281
LOG-00019,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00275,1,6,7,0.001001001001001001,0.006006006006006006,8.440607694671379e-05,0.001001001001001001,4.025033892624705e-50,0.0004010979993053673,832,528,626,660,677,304
SUP-00170,2,5,7,0.002002002002002002,0.005005005005005005,0.000237346024216725,0.002002002002002002,5.11564426149846e-50,0.000469646612870683,832,471,602,647,607,361
SUP-00141,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00174,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00029,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00072,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
RET-00018,7,0,7,0.007007007007007007,0.0,0.0,0.23696214535654908,0.024139657525361888,0.0008927752634010561,832,553,308,308,450,279
DST-00110,3,4,7,0.003003003003003003,0.004004004004004004,0.00030159772363901787,0.18457052631304907,0.010124399824935591,0.0005895112398978601,832,453,544,441,559,379
LOG-00085,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00264,1,6,7,0.001001001001001001,0.006006006006006006,0.00014317357303984154,0.001001001001001001,4.229523336788533e-50,0.0004179587171697416,832,502,626,657,650,330
SUP-00125,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00185,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00237,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00210,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00033,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00116,1,6,7,0.001001001001001001,0.006006006006006006,9.28971668653647e-05,0.001001001001001001,3.547891856242436e-50,0.00041737419247036336,832,525,626,670,652,307
SUP-00153,1,6,7,0.001001001001001001,0.006006006006006006,9.656591242966606e-05,0.001001001001001001,4.297686484843142e-50,0.0004173549763728234,832,521,626,653,653,311
SUP-00067,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00167,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00077,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00031,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00096,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00014,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
LOG-00063,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00214,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00090,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00118,1,6,7,0.001001001001001001,0.006006006006006006,4.896834796313836e-05,0.001001001001001001,5.9336020381537765e-50,0.00041003800293165464,832,547,626,639,663,285
SUP-00180,1,6,7,0.001001001001001001,0.006006006006006006,8.383746579091517e-05,0.001001001001001001,2.0483025990410222e-50,0.00045716279722431906,832,529,626,685,616,303
LOG-00044,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00023,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00285,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
RET-00094,7,0,7,0.007007007007007007,0.0,0.0,0.24538129022433955,0.012264271155984746,0.0007347153528132432,832,553,238,415,513,279
SUP-00030,1,6,7,0.001001001001001001,0.006006006006006006,5.611941996966949e-05,0.001001001001001001,3.9568707445700946e-50,0.00040288197829049284,832,543,626,663,675,289
LOG-00087,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
DST-00053,2,5,7,0.002002002002002002,0.005005005005005005,0.000340750086735373,0.21046075731722233,0.0037485016330338415,0.000562584269441693,832,445,464,510,570,387
SUP-00099,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00113,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00103,0,7,7,0.0,0.007007007007007007,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,832,553,703,703,703,279
SUP-00060,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00094,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00037,1,5,6,0.001001001001001001,0.005005005005005005,0.00012454602189627796,0.001001001001001001,2.4572814873686814e-50,0.0004071325721737321,874,512,626,678,668,362
SUP-00196,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00020,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00005,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00026,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00079,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00253,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00108,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00071,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00222,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00027,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00051,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00186,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00131,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00028,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00056,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00064,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00034,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00054,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00091,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00134,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00137,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00175,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00278,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00300,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00046,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00218,1,5,6,0.001001001001001001,0.005005005005005005,0.00012862061198931014,0.001001001001001001,5.183807409553069e-50,0.0004386588399517634,874,509,626,646,630,365
DST-00051,2,4,6,0.002002002002002002,0.004004004004004004,4.923750514346912e-05,0.1862687510762923,0.002872740600855689,0.00043717669876476236,874,546,541,519,632,328
LOG-00068,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00022,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00018,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00061,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00066,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00006,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
